rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
122,Gorilla: Large Language Model Connected with Massive APIs,Patil et al,2023,2305.15334,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2305.15334,papers_extra/multi-agent-triaged/0122_2305.15334,papers_extra/multi-agent-triaged/0122_2305.15334/paper.pdf,papers_extra/multi-agent-triaged/0122_2305.15334/source,present,present
123,Language Agent Tree Search Unifies Reasoning Acting and Planning in Language Models,Zhou et al,2023,2310.04406,watchlist,bridge,Agent Foundations and Infrastructure,curated-400;openalex:web-navigation,9,1.0,http://arxiv.org/abs/2310.04406,2310.04406,papers_extra/multi-agent-triaged/0123_2310.04406,papers_extra/multi-agent-triaged/0123_2310.04406/paper.pdf,papers_extra/multi-agent-triaged/0123_2310.04406/source,present,present
124,Large Language Models as Tool Makers,Cai et al,2023,2305.17126,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2305.17126,papers_extra/multi-agent-triaged/0124_2305.17126,papers_extra/multi-agent-triaged/0124_2305.17126/paper.pdf,papers_extra/multi-agent-triaged/0124_2305.17126/source,present,present
126,RestGPT: Connecting Large Language Models with Real-World RESTful APIs,Song et al,2023,2306.06624,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2306.06624,papers_extra/multi-agent-triaged/0126_2306.06624,papers_extra/multi-agent-triaged/0126_2306.06624/paper.pdf,papers_extra/multi-agent-triaged/0126_2306.06624/source,present,present
127,AgentBank: Towards Generalized LLM Agents via Fine-Tuning on 50000+ Interaction Trajectories,Song et al,2024,2410.07706,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2410.07706,papers_extra/multi-agent-triaged/0127_2410.07706,papers_extra/multi-agent-triaged/0127_2410.07706/paper.pdf,papers_extra/multi-agent-triaged/0127_2410.07706/source,present,present
128,AFlow: Automating Agentic Workflow Generation,Zhang et al,2025,OpenReview:z5uVAKwmjf,candidate,bridge,Agent Foundations and Infrastructure,curated-400;openalex:workflow-generation,6,1.0,http://arxiv.org/abs/2410.10762,2410.10762,papers_extra/multi-agent-triaged/0128_2410.10762,papers_extra/multi-agent-triaged/0128_2410.10762/paper.pdf,papers_extra/multi-agent-triaged/0128_2410.10762/source,present,present
129,Automated Design of Agentic Systems,Hu et al,2025,OpenReview:t9U3LW7JVX,candidate,bridge,Agent Foundations and Infrastructure,curated-400;openalex:agentic-design,7,1.0,http://arxiv.org/abs/2408.08435,2408.08435,papers_extra/multi-agent-triaged/0129_2408.08435,papers_extra/multi-agent-triaged/0129_2408.08435/paper.pdf,papers_extra/multi-agent-triaged/0129_2408.08435/source,present,present
130,GNNs as Predictors of Agentic Workflow Performances,Zhang et al,2025,2503.11301,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2503.11301,papers_extra/multi-agent-triaged/0130_2503.11301,papers_extra/multi-agent-triaged/0130_2503.11301/paper.pdf,papers_extra/multi-agent-triaged/0130_2503.11301/source,present,present
131,RecAgent: A Novel Simulation Paradigm for Recommender Systems,Wang et al,2023,2306.02552,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2306.02552,papers_extra/multi-agent-triaged/0131_2306.02552,papers_extra/multi-agent-triaged/0131_2306.02552/paper.pdf,papers_extra/multi-agent-triaged/0131_2306.02552/source,present,present
132,Toolformer: Language Models Can Teach Themselves to Use Tools,Schick et al,2023,2302.04761,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2302.04761,papers_extra/multi-agent-triaged/0132_2302.04761,papers_extra/multi-agent-triaged/0132_2302.04761/paper.pdf,papers_extra/multi-agent-triaged/0132_2302.04761/source,present,present
133,Epidemic Modeling with Generative Agents,Williams et al,2023,2307.04986,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2307.04986,papers_extra/multi-agent-triaged/0133_2307.04986,papers_extra/multi-agent-triaged/0133_2307.04986/paper.pdf,papers_extra/multi-agent-triaged/0133_2307.04986/source,present,present
135,Lyfe Agents: Generative Agents for Low-Cost Real-Time Social Interactions,Zhao et al,2023,2310.02172,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2310.02172,papers_extra/multi-agent-triaged/0135_2310.02172,papers_extra/multi-agent-triaged/0135_2310.02172/paper.pdf,papers_extra/multi-agent-triaged/0135_2310.02172/source,present,present
136,On Generative Agents in Recommendation,Zhang et al,2023,2310.10108,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2310.10108,papers_extra/multi-agent-triaged/0136_2310.10108,papers_extra/multi-agent-triaged/0136_2310.10108/paper.pdf,papers_extra/multi-agent-triaged/0136_2310.10108/source,present,present
137,Avalon's Game of Thoughts: Battle Against Deception through Recursive Contemplation,Wang et al,2023,2310.01320,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2310.01320,papers_extra/multi-agent-triaged/0137_2310.01320,papers_extra/multi-agent-triaged/0137_2310.01320/paper.pdf,papers_extra/multi-agent-triaged/0137_2310.01320/source,present,present
138,ToolAlpaca: Generalized Tool Learning for Language Models with 3000 Simulated Cases,Tang et al,2023,2306.05301,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2306.05301,papers_extra/multi-agent-triaged/0138_2306.05301,papers_extra/multi-agent-triaged/0138_2306.05301/paper.pdf,papers_extra/multi-agent-triaged/0138_2306.05301/source,present,present
140,Learning with Opponent-Learning Awareness,Foerster et al,2018,1709.04326,candidate,bridge,Agent Foundations and Infrastructure,curated-400;openalex:social-dilemmas,59,1.0,https://doi.org/10.65109/hgwa8807,1709.04326,papers_extra/multi-agent-triaged/0140_1709.04326,papers_extra/multi-agent-triaged/0140_1709.04326/paper.pdf,papers_extra/multi-agent-triaged/0140_1709.04326/source,present,present
143,MemR$^3$: Memory Retrieval via Reflective Reasoning for LLM Agents,Du et al,2025,2512.20237,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2512.20237,papers_extra/multi-agent-triaged/0143_2512.20237,papers_extra/multi-agent-triaged/0143_2512.20237/paper.pdf,papers_extra/multi-agent-triaged/0143_2512.20237/source,present,present
144,Memory-r1: Enhancing large language model agents to manage and utilize memories via reinforcement learning,Yan et al,2025,2508.19828,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2508.19828,papers_extra/multi-agent-triaged/0144_2508.19828,papers_extra/multi-agent-triaged/0144_2508.19828/paper.pdf,papers_extra/multi-agent-triaged/0144_2508.19828/source,present,present
145,SimpleMem: Efficient Lifelong Memory for LLM Agents,Liu et al,2026,2601.02553,candidate,bridge,Agent Foundations and Infrastructure,curated-400,0,1.0,,2601.02553,papers_extra/multi-agent-triaged/0145_2601.02553,papers_extra/multi-agent-triaged/0145_2601.02553/paper.pdf,papers_extra/multi-agent-triaged/0145_2601.02553/source,present,present
158,LLM-Coordination: Evaluating and Analyzing Multi-agent Coordination Abilities in Large Language Models,Agashe et al,2023,2310.03903,candidate,bridge,Benchmarks and Evaluation,curated-400;openalex:planning;openalex:reasoning,10,1.0,http://arxiv.org/abs/2310.03903,2310.03903,papers_extra/multi-agent-triaged/0158_2310.03903,papers_extra/multi-agent-triaged/0158_2310.03903/paper.pdf,papers_extra/multi-agent-triaged/0158_2310.03903/source,present,present
160,The Berkeley Function Calling Leaderboard: From Tool Use to Agentic Evaluation of Large Language Models,Yan et al,2025,openreview:2GmDdhBdDk,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,,papers_extra/multi-agent-triaged/0160_openreview_2GmDdhBdDk,papers_extra/multi-agent-triaged/0160_openreview_2GmDdhBdDk/paper.pdf,,present,unavailable
161,BOLAA: Benchmarking and Orchestrating LLM-augmented Autonomous Agents,Liu et al,2023,2308.05960,candidate,bridge,Benchmarks and Evaluation,curated-400;openalex:orchestration;openalex:reasoning,9,1.0,http://arxiv.org/abs/2308.05960,2308.05960,papers_extra/multi-agent-triaged/0161_2308.05960,papers_extra/multi-agent-triaged/0161_2308.05960/paper.pdf,papers_extra/multi-agent-triaged/0161_2308.05960/source,present,present
162,"ToolSandbox: A Stateful, Conversational, Interactive Evaluation Benchmark for LLM Tool Use Capabilities",Lu et al,2024,2408.04682,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2408.04682,papers_extra/multi-agent-triaged/0162_2408.04682,papers_extra/multi-agent-triaged/0162_2408.04682/paper.pdf,papers_extra/multi-agent-triaged/0162_2408.04682/source,present,present
163,Benchmarking Multi-Agent Deep Reinforcement Learning Algorithms in Cooperative Tasks,Papoudakis et al,2021,2006.07869,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2006.07869,papers_extra/multi-agent-triaged/0163_2006.07869,papers_extra/multi-agent-triaged/0163_2006.07869/paper.pdf,papers_extra/multi-agent-triaged/0163_2006.07869/source,present,present
164,API-Bank: A Comprehensive Benchmark for Tool-Augmented LLMs,Li et al,2023,2304.08244,candidate,bridge,Benchmarks and Evaluation,curated-400;local-bib,0,1.0,,2304.08244,papers_extra/multi-agent-triaged/0164_2304.08244,papers_extra/multi-agent-triaged/0164_2304.08244/paper.pdf,papers_extra/multi-agent-triaged/0164_2304.08244/source,present,present
165,From Text to Tactic: Evaluating LLMs Playing the Game of Avalon,Light et al,2023,2310.05036,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2310.05036,papers_extra/multi-agent-triaged/0165_2310.05036,papers_extra/multi-agent-triaged/0165_2310.05036/paper.pdf,papers_extra/multi-agent-triaged/0165_2310.05036/source,present,present
