rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
637,FilmAgent: A Multi-Agent Framework for End-to-End Film Automation in Virtual 3D Spaces,Zhenran Xu et al,2025,2501.12909,candidate,trend,Benchmarks and Evaluation,arxiv:language-agents,0,0.92,https://arxiv.org/abs/2501.12909,2501.12909,papers_extra/multi-agent-triaged/0637_2501.12909,papers_extra/multi-agent-triaged/0637_2501.12909/paper.pdf,papers_extra/multi-agent-triaged/0637_2501.12909/source,present,present
639,The Decrypto Benchmark for Multi-Agent Reasoning and Theory of Mind,Andrei Lupu et al,2025,2506.20664,candidate,trend,Benchmarks and Evaluation,arxiv:reasoning,0,0.92,https://arxiv.org/abs/2506.20664,2506.20664,papers_extra/multi-agent-triaged/0639_2506.20664,papers_extra/multi-agent-triaged/0639_2506.20664/paper.pdf,papers_extra/multi-agent-triaged/0639_2506.20664/source,present,present
641,Evaluating Cooperative Resilience in Multiagent Systems: A Comparison Between Humans and LLMs,Manuela Chacon-Chamorro et al,2025,2512.11689,candidate,trend,Benchmarks and Evaluation,arxiv:social-dilemmas,0,0.92,https://arxiv.org/abs/2512.11689,2512.11689,papers_extra/multi-agent-triaged/0641_2512.11689,papers_extra/multi-agent-triaged/0641_2512.11689/paper.pdf,papers_extra/multi-agent-triaged/0641_2512.11689/source,present,present
642,PAGNet: Pluggable Adaptive Generative Networks for Information Completion in Multi-Agent Communication,Zhuohui Zhang et al,2025,2502.03845,candidate,bridge,Benchmarks and Evaluation,arxiv:emergent-communication,0,0.92,https://arxiv.org/abs/2502.03845,2502.03845,papers_extra/multi-agent-triaged/0642_2502.03845,papers_extra/multi-agent-triaged/0642_2502.03845/paper.pdf,papers_extra/multi-agent-triaged/0642_2502.03845/source,present,present
643,DynaDebate: Breaking Homogeneity in Multi-Agent Debate with Dynamic Path Generation,Zhenghao Li et al,2026,2601.05746,candidate,trend,Benchmarks and Evaluation,arxiv:debate;arxiv:generative-agents,0,0.92,https://arxiv.org/abs/2601.05746,2601.05746,papers_extra/multi-agent-triaged/0643_2601.05746,papers_extra/multi-agent-triaged/0643_2601.05746/paper.pdf,papers_extra/multi-agent-triaged/0643_2601.05746/source,present,present
644,Learning to Act and Cooperate for Distributed Black-Box Consensus Optimization,Zi-Bo Qin et al,2026,2605.00691,candidate,trend,Benchmarks and Evaluation,arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2605.00691,2605.00691,papers_extra/multi-agent-triaged/0644_2605.00691,papers_extra/multi-agent-triaged/0644_2605.00691/paper.pdf,papers_extra/multi-agent-triaged/0644_2605.00691/source,present,present
645,Bimanual Robot Manipulation via Multi-Agent In-Context Learning,Alessio Palma et al,2026,2604.20348,candidate,trend,Benchmarks and Evaluation,arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2604.20348,2604.20348,papers_extra/multi-agent-triaged/0645_2604.20348,papers_extra/multi-agent-triaged/0645_2604.20348/paper.pdf,papers_extra/multi-agent-triaged/0645_2604.20348/source,present,present
646,No Press Diplomacy: Modeling Multi-Agent Gameplay,"Paquette, Philip, Lu, Yuchen, Bocco, Steven et al",2019,1909.02128,candidate,anchor,Benchmarks and Evaluation,arxiv:social-dilemmas;openalex:social-dilemmas,15,0.92,http://arxiv.org/abs/1909.02128,1909.02128,papers_extra/multi-agent-triaged/0646_1909.02128,papers_extra/multi-agent-triaged/0646_1909.02128/paper.pdf,papers_extra/multi-agent-triaged/0646_1909.02128/source,present,present
648,Collaborative Multi-Agent Test-Time Reinforcement Learning for Reasoning,Zhiyuan Hu et al,2026,2601.09667,candidate,trend,Benchmarks and Evaluation,arxiv:reasoning,0,0.92,https://arxiv.org/abs/2601.09667,2601.09667,papers_extra/multi-agent-triaged/0648_2601.09667,papers_extra/multi-agent-triaged/0648_2601.09667/paper.pdf,papers_extra/multi-agent-triaged/0648_2601.09667/source,present,present
649,From Evidence to Verdict: An Agent-Based Forensic Framework for AI-Generated Image Detection,Mengfei Liang et al,2025,2511.00181,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2511.00181,2511.00181,papers_extra/multi-agent-triaged/0649_2511.00181,papers_extra/multi-agent-triaged/0649_2511.00181/paper.pdf,papers_extra/multi-agent-triaged/0649_2511.00181/source,present,present
650,Reward-Independent Messaging for Decentralized Multi-Agent Reinforcement Learning,Naoto Yoshida et al,2025,2505.21985,candidate,bridge,Benchmarks and Evaluation,arxiv:emergent-communication,0,0.92,https://arxiv.org/abs/2505.21985,2505.21985,papers_extra/multi-agent-triaged/0650_2505.21985,papers_extra/multi-agent-triaged/0650_2505.21985/paper.pdf,papers_extra/multi-agent-triaged/0650_2505.21985/source,present,present
652,Can LLM Agents Really Debate? A Controlled Study of Multi-Agent Debate in Logical Reasoning,Haolun Wu et al,2025,2511.07784,candidate,trend,Benchmarks and Evaluation,arxiv:debate;arxiv:reasoning,0,0.92,https://arxiv.org/abs/2511.07784,2511.07784,papers_extra/multi-agent-triaged/0652_2511.07784,papers_extra/multi-agent-triaged/0652_2511.07784/paper.pdf,papers_extra/multi-agent-triaged/0652_2511.07784/source,present,present
654,Web2BigTable: A Bi-Level Multi-Agent LLM System for Internet-Scale Information Search and Extraction,Yuxuan Huang et al,2026,2604.27221,candidate,trend,Benchmarks and Evaluation,arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2604.27221,2604.27221,papers_extra/multi-agent-triaged/0654_2604.27221,papers_extra/multi-agent-triaged/0654_2604.27221/paper.pdf,papers_extra/multi-agent-triaged/0654_2604.27221/source,present,present
655,A-MapReduce: Executing Wide Search via Agentic MapReduce,Mingju Chen et al,2026,2602.01331,candidate,trend,Benchmarks and Evaluation,arxiv:llm-mas,0,0.92,https://arxiv.org/abs/2602.01331,2602.01331,papers_extra/multi-agent-triaged/0655_2602.01331,papers_extra/multi-agent-triaged/0655_2602.01331/paper.pdf,papers_extra/multi-agent-triaged/0655_2602.01331/source,present,present
656,Multi-Agent Debate with Memory Masking,Hongduan Tian et al,2026,2603.20215,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2603.20215,2603.20215,papers_extra/multi-agent-triaged/0656_2603.20215,papers_extra/multi-agent-triaged/0656_2603.20215/paper.pdf,papers_extra/multi-agent-triaged/0656_2603.20215/source,present,present
657,SID: Multi-LLM Debate Driven by Self Signals,Xuhang Chen et al,2025,2510.06843,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2510.06843,2510.06843,papers_extra/multi-agent-triaged/0657_2510.06843,papers_extra/multi-agent-triaged/0657_2510.06843/paper.pdf,papers_extra/multi-agent-triaged/0657_2510.06843/source,present,present
658,CortexDebate: Debating Sparsely and Equally for Multi-Agent Debate,Yiliu Sun et al,2025,2507.03928,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2507.03928,2507.03928,papers_extra/multi-agent-triaged/0658_2507.03928,papers_extra/multi-agent-triaged/0658_2507.03928/paper.pdf,papers_extra/multi-agent-triaged/0658_2507.03928/source,present,present
659,Multiple LLM Agents Debate for Equitable Cultural Alignment,Dayeon Ki et al,2025,2505.24671,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2505.24671,2505.24671,papers_extra/multi-agent-triaged/0659_2505.24671,papers_extra/multi-agent-triaged/0659_2505.24671/paper.pdf,papers_extra/multi-agent-triaged/0659_2505.24671/source,present,present
660,Do LLM-derived graph priors improve multi-agent coordination?,Nikunj Gupta et al,2026,2604.17191,candidate,trend,Benchmarks and Evaluation,arxiv:llm-multi-agent;arxiv:marl,0,0.92,https://arxiv.org/abs/2604.17191,2604.17191,papers_extra/multi-agent-triaged/0660_2604.17191,papers_extra/multi-agent-triaged/0660_2604.17191/paper.pdf,papers_extra/multi-agent-triaged/0660_2604.17191/source,present,present
661,Adaptive Robust Estimator for Multi-Agent Reinforcement Learning,Zhongyi Li et al,2026,2603.21574,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration;arxiv:marl,0,0.92,https://arxiv.org/abs/2603.21574,2603.21574,papers_extra/multi-agent-triaged/0661_2603.21574,papers_extra/multi-agent-triaged/0661_2603.21574/paper.pdf,papers_extra/multi-agent-triaged/0661_2603.21574/source,present,present
662,Agent Q-Mix: Selecting the Right Action for LLM Multi-Agent Systems through Reinforcement Learning,Eric Hanchen Jiang et al,2026,2604.00344,candidate,trend,Benchmarks and Evaluation,arxiv:marl;arxiv:reasoning,0,0.92,https://arxiv.org/abs/2604.00344,2604.00344,papers_extra/multi-agent-triaged/0662_2604.00344,papers_extra/multi-agent-triaged/0662_2604.00344/paper.pdf,papers_extra/multi-agent-triaged/0662_2604.00344/source,present,present
664,MARTI-MARS$^2$: Scaling Multi-Agent Self-Search via Reinforcement Learning for Code Generation,Shijie Wang et al,2026,2602.07848,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2602.07848,2602.07848,papers_extra/multi-agent-triaged/0664_2602.07848,papers_extra/multi-agent-triaged/0664_2602.07848/paper.pdf,papers_extra/multi-agent-triaged/0664_2602.07848/source,present,present
665,Xolver: Multi-Agent Reasoning with Holistic Experience Learning Just Like an Olympiad Team,Md Tanzib Hosain et al,2025,2506.14234,candidate,trend,Benchmarks and Evaluation,arxiv:language-agents;arxiv:reasoning;arxiv:tool-use,0,0.92,https://arxiv.org/abs/2506.14234,2506.14234,papers_extra/multi-agent-triaged/0665_2506.14234,papers_extra/multi-agent-triaged/0665_2506.14234/paper.pdf,papers_extra/multi-agent-triaged/0665_2506.14234/source,present,present
666,Scaling Video Understanding via Compact Latent Multi-Agent Collaboration,Kerui Chen et al,2026,2605.00444,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration;arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2605.00444,2605.00444,papers_extra/multi-agent-triaged/0666_2605.00444,papers_extra/multi-agent-triaged/0666_2605.00444/paper.pdf,papers_extra/multi-agent-triaged/0666_2605.00444/source,present,present
667,Mimosa Framework: Toward Evolving Multi-Agent Systems for Scientific Research,Martin Legrand et al,2026,2603.28986,candidate,trend,Benchmarks and Evaluation,arxiv:generative-agents;arxiv:workflow,0,0.92,https://arxiv.org/abs/2603.28986,2603.28986,papers_extra/multi-agent-triaged/0667_2603.28986,papers_extra/multi-agent-triaged/0667_2603.28986/paper.pdf,papers_extra/multi-agent-triaged/0667_2603.28986/source,present,present
668,AgentLite: A Lightweight Library for Building and Advancing Task-Oriented LLM Agent System,"Liu, Zhiwei, Yao, Weiran, Zhang, Jianguo et al",2024,2402.15538,candidate,core,Benchmarks and Evaluation,openalex:reasoning,10,0.92,http://arxiv.org/abs/2402.15538,2402.15538,papers_extra/multi-agent-triaged/0668_2402.15538,papers_extra/multi-agent-triaged/0668_2402.15538/paper.pdf,papers_extra/multi-agent-triaged/0668_2402.15538/source,present,present
669,Text2BIM: Generating Building Models Using a Large Language Model-based Multi-Agent Framework,"Du, Changyu, Esser, Sebastian, Nousias, Stavros et al",2024,2408.08054,candidate,core,Benchmarks and Evaluation,openalex:orchestration,7,0.92,http://arxiv.org/abs/2408.08054,2408.08054,papers_extra/multi-agent-triaged/0669_2408.08054,papers_extra/multi-agent-triaged/0669_2408.08054/paper.pdf,papers_extra/multi-agent-triaged/0669_2408.08054/source,present,present
671,Chain-of-Agents: End-to-End Agent Foundation Models via Multi-Agent Distillation and Agentic RL,Weizhen Li et al,2025,2508.13167,candidate,trend,"Software, Web, and Computer-Use Agents",arxiv:web-agents,0,0.92,https://arxiv.org/abs/2508.13167,2508.13167,papers_extra/multi-agent-triaged/0671_2508.13167,papers_extra/multi-agent-triaged/0671_2508.13167/paper.pdf,papers_extra/multi-agent-triaged/0671_2508.13167/source,present,present
674,El Agente Forjador: Task-Driven Agent Generation for Quantum Simulation,Zijian Zhang et al,2026,2604.14609,candidate,trend,"Software, Web, and Computer-Use Agents",arxiv:software-agents;arxiv:workflow,0,0.92,https://arxiv.org/abs/2604.14609,2604.14609,papers_extra/multi-agent-triaged/0674_2604.14609,papers_extra/multi-agent-triaged/0674_2604.14609/paper.pdf,papers_extra/multi-agent-triaged/0674_2604.14609/source,present,present
675,Rethinking Software Engineering for Agentic AI Systems,Mamdouh Alenezi,2026,2604.10599,candidate,trend,"Software, Web, and Computer-Use Agents",arxiv:workflow,0,0.92,https://arxiv.org/abs/2604.10599,2604.10599,papers_extra/multi-agent-triaged/0675_2604.10599,papers_extra/multi-agent-triaged/0675_2604.10599/paper.pdf,papers_extra/multi-agent-triaged/0675_2604.10599/source,present,present
676,Spec Kit Agents: Context-Grounded Agentic Workflows,Pardis Taghavi et al,2026,2604.05278,candidate,trend,"Software, Web, and Computer-Use Agents",arxiv:software-agents,0,0.92,https://arxiv.org/abs/2604.05278,2604.05278,papers_extra/multi-agent-triaged/0676_2604.05278,papers_extra/multi-agent-triaged/0676_2604.05278/paper.pdf,papers_extra/multi-agent-triaged/0676_2604.05278/source,present,present
679,HiRAS: A Hierarchical Multi-Agent Framework for Paper-to-Code Generation and Execution,Hanhua Hong et al,2026,2604.17745,candidate,trend,"Software, Web, and Computer-Use Agents",arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2604.17745,2604.17745,papers_extra/multi-agent-triaged/0679_2604.17745,papers_extra/multi-agent-triaged/0679_2604.17745/paper.pdf,papers_extra/multi-agent-triaged/0679_2604.17745/source,present,present
