rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
939,Enhancing Cooperation through Selective Interaction and Long-term Experiences in Multi-Agent Reinforcement Learning,Tianyu Ren et al,2024,2405.02654,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2405.02654,2405.02654,papers_extra/multi-agent-triaged/0939_2405.02654,papers_extra/multi-agent-triaged/0939_2405.02654/paper.pdf,papers_extra/multi-agent-triaged/0939_2405.02654/source,present,present
941,Cooperative Multi-Agent Learning for Navigation via Structured State Abstraction,Mohamed K. Abdelaziz et al,2023,2306.11336,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2306.11336,2306.11336,papers_extra/multi-agent-triaged/0941_2306.11336,papers_extra/multi-agent-triaged/0941_2306.11336/paper.pdf,papers_extra/multi-agent-triaged/0941_2306.11336/source,present,present
942,Inductive Bias for Emergent Communication in a Continuous Setting,John Isak Fjellvang Villanger et al,2023,2306.03830,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2306.03830,2306.03830,papers_extra/multi-agent-triaged/0942_2306.03830,papers_extra/multi-agent-triaged/0942_2306.03830/paper.pdf,papers_extra/multi-agent-triaged/0942_2306.03830/source,present,present
943,Self-Play Q-learners Can Provably Collude in the Iterated Prisoner's Dilemma,Quentin Bertrand et al,2023,2312.08484,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2312.08484,2312.08484,papers_extra/multi-agent-triaged/0943_2312.08484,papers_extra/multi-agent-triaged/0943_2312.08484/paper.pdf,papers_extra/multi-agent-triaged/0943_2312.08484/source,present,present
944,Deconstructing Cooperation and Ostracism via Multi-Agent Reinforcement Learning,Atsushi Ueshima et al,2023,2310.04623,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2310.04623,2310.04623,papers_extra/multi-agent-triaged/0944_2310.04623,papers_extra/multi-agent-triaged/0944_2310.04623/paper.pdf,papers_extra/multi-agent-triaged/0944_2310.04623/source,present,present
945,Understanding the World to Solve Social Dilemmas Using Multi-Agent Reinforcement Learning,Manuel Rios et al,2023,2305.11358,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2305.11358,2305.11358,papers_extra/multi-agent-triaged/0945_2305.11358,papers_extra/multi-agent-triaged/0945_2305.11358/paper.pdf,papers_extra/multi-agent-triaged/0945_2305.11358/source,present,present
946,Learning Roles with Emergent Social Value Orientations,Wenhao Li et al,2023,2301.13812,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2301.13812,2301.13812,papers_extra/multi-agent-triaged/0946_2301.13812,papers_extra/multi-agent-triaged/0946_2301.13812/paper.pdf,papers_extra/multi-agent-triaged/0946_2301.13812/source,present,present
947,Cooperative Artificial Intelligence,Tobias Baumann,2022,2202.09859,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2202.09859,2202.09859,papers_extra/multi-agent-triaged/0947_2202.09859,papers_extra/multi-agent-triaged/0947_2202.09859/paper.pdf,papers_extra/multi-agent-triaged/0947_2202.09859/source,present,present
948,Multi-lingual agents through multi-headed neural networks,J. D. Thomas et al,2021,2111.11129,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2111.11129,2111.11129,papers_extra/multi-agent-triaged/0948_2111.11129,papers_extra/multi-agent-triaged/0948_2111.11129/paper.pdf,papers_extra/multi-agent-triaged/0948_2111.11129/source,present,present
949,Towards Learning to Speak and Hear Through Multi-Agent Communication over a Continuous Acoustic Channel,Kevin Eloff et al,2021,2111.02827,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2111.02827,2111.02827,papers_extra/multi-agent-triaged/0949_2111.02827,papers_extra/multi-agent-triaged/0949_2111.02827/paper.pdf,papers_extra/multi-agent-triaged/0949_2111.02827/source,present,present
950,Influencing Towards Stable Multi-Agent Interactions,Woodrow Z. Wang et al,2021,2110.08229,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2110.08229,2110.08229,papers_extra/multi-agent-triaged/0950_2110.08229,papers_extra/multi-agent-triaged/0950_2110.08229/paper.pdf,papers_extra/multi-agent-triaged/0950_2110.08229/source,present,present
951,Learning to Share in Multi-Agent Reinforcement Learning,Yuxuan Yi et al,2021,2112.08702,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2112.08702,2112.08702,papers_extra/multi-agent-triaged/0951_2112.08702,papers_extra/multi-agent-triaged/0951_2112.08702/paper.pdf,papers_extra/multi-agent-triaged/0951_2112.08702/source,present,present
952,Statistical discrimination in learning agents,Edgar A. Duéñez-Guzmán et al,2021,2110.11404,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2110.11404,2110.11404,papers_extra/multi-agent-triaged/0952_2110.11404,papers_extra/multi-agent-triaged/0952_2110.11404/paper.pdf,papers_extra/multi-agent-triaged/0952_2110.11404/source,present,present
953,Robust optimal policies for team Markov games,Feng Huang et al,2021,2105.07405,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2105.07405,2105.07405,papers_extra/multi-agent-triaged/0953_2105.07405,papers_extra/multi-agent-triaged/0953_2105.07405/paper.pdf,papers_extra/multi-agent-triaged/0953_2105.07405/source,present,present
954,Birds of a Feather Flock Together: A Close Look at Cooperation Emergence via Multi-Agent RL,Heng Dong et al,2021,2104.11455,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:social-dilemmas,0,0.85,https://arxiv.org/abs/2104.11455,2104.11455,papers_extra/multi-agent-triaged/0954_2104.11455,papers_extra/multi-agent-triaged/0954_2104.11455/paper.pdf,papers_extra/multi-agent-triaged/0954_2104.11455/source,present,present
955,Multi-Agent Reinforcement Learning as a Computational Tool for Language Evolution Research: Historical Context and Future Challenges,Clément Moulin-Frier et al,2020,2002.08878,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2002.08878,2002.08878,papers_extra/multi-agent-triaged/0955_2002.08878,papers_extra/multi-agent-triaged/0955_2002.08878/paper.pdf,papers_extra/multi-agent-triaged/0955_2002.08878/source,present,present
957,Automated Semantic Rules Detection (ASRD) for Emergent Communication Interpretation,Bastien Vanderplaetse et al,2026,2601.03254,candidate,trend,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2601.03254,2601.03254,papers_extra/multi-agent-triaged/0957_2601.03254,papers_extra/multi-agent-triaged/0957_2601.03254/paper.pdf,papers_extra/multi-agent-triaged/0957_2601.03254/source,present,present
958,SimSiam Naming Game: A Unified Approach for Representation Learning and Emergent Communication,Nguyen Le Hoang et al,2024,2410.21803,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.85,https://arxiv.org/abs/2410.21803,2410.21803,papers_extra/multi-agent-triaged/0958_2410.21803,papers_extra/multi-agent-triaged/0958_2410.21803/paper.pdf,papers_extra/multi-agent-triaged/0958_2410.21803/source,present,present
961,Can We Trust a Black-box LLM? LLM Untrustworthy Boundary Detection via Bias-Diffusion and Multi-Agent Reinforcement Learning,Xiaotian Zhou et al,2026,2604.05483,candidate,trend,"MARL, Emergent Communication, and Social Behavior",arxiv:marl,0,0.84,https://arxiv.org/abs/2604.05483,2604.05483,papers_extra/multi-agent-triaged/0961_2604.05483,papers_extra/multi-agent-triaged/0961_2604.05483/paper.pdf,papers_extra/multi-agent-triaged/0961_2604.05483/source,present,present
962,Knowledge Distillation from Language-Oriented to Emergent Communication for Multi-Agent Remote Control,Yongjun Kim et al,2024,2401.12624,candidate,core,"MARL, Emergent Communication, and Social Behavior",arxiv:emergent-communication,0,0.83,https://arxiv.org/abs/2401.12624,2401.12624,papers_extra/multi-agent-triaged/0962_2401.12624,papers_extra/multi-agent-triaged/0962_2401.12624/paper.pdf,papers_extra/multi-agent-triaged/0962_2401.12624/source,present,present
967,LIIR: Learning Individual Intrinsic Reward in Multi-Agent Reinforcement Learning,"Yali Du, Lei Han, Meng Fang et al",2019,https://openalex.org/W2970272688,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:marl,79,0.92,https://papers.nips.cc/paper/8691-liir-learning-individual-intrinsic-reward-in-multi-agent-reinforcement-learning.pdf,,papers_extra/multi-agent-triaged/0967_openalex.org_W2970272688,papers_extra/multi-agent-triaged/0967_openalex.org_W2970272688/paper.pdf,,present,unavailable
974,From LLM Reasoning to Autonomous AI Agents: A Comprehensive Review,"Ferrag, Mohamed Amine, Tihanyi, Norbert, Debbah, Merouane",2025,2504.19678,candidate,survey,Surveys and Taxonomies,openalex:agent-benchmarks;openalex:orchestration;openalex:scientific-agents;openalex:swe-benchmarks,4,0.92,http://arxiv.org/abs/2504.19678,2504.19678,papers_extra/multi-agent-triaged/0974_2504.19678,papers_extra/multi-agent-triaged/0974_2504.19678/paper.pdf,papers_extra/multi-agent-triaged/0974_2504.19678/source,present,present
976,"Agentic Large Language Models, a survey",Aske Plaat et al,2025,2503.23037,candidate,survey,Surveys and Taxonomies,arxiv:surveys,0,0.92,https://arxiv.org/abs/2503.23037,2503.23037,papers_extra/multi-agent-triaged/0976_2503.23037,papers_extra/multi-agent-triaged/0976_2503.23037/paper.pdf,papers_extra/multi-agent-triaged/0976_2503.23037/source,present,present
979,A Comprehensive Survey on Benchmarks and Solutions in Software Engineering of LLM-Empowered Agentic System,Jiale Guo et al,2025,2510.09721,candidate,survey,Surveys and Taxonomies,arxiv:llm-agent-surveys,0,0.92,https://arxiv.org/abs/2510.09721,2510.09721,papers_extra/multi-agent-triaged/0979_2510.09721,papers_extra/multi-agent-triaged/0979_2510.09721/paper.pdf,papers_extra/multi-agent-triaged/0979_2510.09721/source,present,present
981,The Evolution of Agentic AI in Cybersecurity: From Single LLM Reasoners to Multi-Agent Systems and Autonomous Pipelines,Vaishali Vinay,2025,2512.06659,candidate,survey,Surveys and Taxonomies,arxiv:collaboration;arxiv:surveys;openalex:cybersecurity,1,0.92,https://arxiv.org/abs/2512.06659,2512.06659,papers_extra/multi-agent-triaged/0981_2512.06659,papers_extra/multi-agent-triaged/0981_2512.06659/paper.pdf,papers_extra/multi-agent-triaged/0981_2512.06659/source,present,present
985,"Agentic AI in Remote Sensing: Foundations, Taxonomy, and Emerging Systems",Niloufar Alipour Talemi et al,2026,2601.01891,candidate,survey,Surveys and Taxonomies,arxiv:surveys,0,0.92,https://arxiv.org/abs/2601.01891,2601.01891,papers_extra/multi-agent-triaged/0985_2601.01891,papers_extra/multi-agent-triaged/0985_2601.01891/paper.pdf,papers_extra/multi-agent-triaged/0985_2601.01891/source,present,present
986,Refute-or-Promote: An Adversarial Stage-Gated Multi-Agent Review Methodology for High-Precision LLM-Assisted Defect Discovery,Abhinav Agarwal,2026,2604.19049,candidate,survey,Surveys and Taxonomies,arxiv:agent-security,0,0.92,https://arxiv.org/abs/2604.19049,2604.19049,papers_extra/multi-agent-triaged/0986_2604.19049,papers_extra/multi-agent-triaged/0986_2604.19049/paper.pdf,papers_extra/multi-agent-triaged/0986_2604.19049/source,present,present
987,Multi-Agent Medical Decision Consensus Matrix System: An Intelligent Collaborative Framework for Oncology MDT Consultations,Xudong Han et al,2025,2512.14321,candidate,survey,Surveys and Taxonomies,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2512.14321,2512.14321,papers_extra/multi-agent-triaged/0987_2512.14321,papers_extra/multi-agent-triaged/0987_2512.14321/paper.pdf,papers_extra/multi-agent-triaged/0987_2512.14321/source,present,present
988,OmniScientist: Toward a Co-evolving Ecosystem of Human and AI Scientists,Chenyang Shao et al,2025,2511.16931,candidate,survey,Surveys and Taxonomies,arxiv:ai-scientist,0,0.92,https://arxiv.org/abs/2511.16931,2511.16931,papers_extra/multi-agent-triaged/0988_2511.16931,papers_extra/multi-agent-triaged/0988_2511.16931/paper.pdf,papers_extra/multi-agent-triaged/0988_2511.16931/source,present,present
989,"Toward Reliable, Safe, and Secure LLMs for Scientific Applications",Saket Sanjeev Chaturvedi et al,2026,2603.18235,candidate,survey,Surveys and Taxonomies,arxiv:agent-security;arxiv:ai-scientist,0,0.92,https://arxiv.org/abs/2603.18235,2603.18235,papers_extra/multi-agent-triaged/0989_2603.18235,papers_extra/multi-agent-triaged/0989_2603.18235/paper.pdf,papers_extra/multi-agent-triaged/0989_2603.18235/source,present,present
990,Zodiac: A Cardiologist-Level LLM Framework for Multi-Agent Diagnostics,"Zhou, Yuan, Zhang, Peng, Song, Mengya et al",2024,2410.02026,candidate,survey,Surveys and Taxonomies,openalex:frameworks,2,0.92,http://arxiv.org/abs/2410.02026,2410.02026,papers_extra/multi-agent-triaged/0990_2410.02026,papers_extra/multi-agent-triaged/0990_2410.02026/paper.pdf,papers_extra/multi-agent-triaged/0990_2410.02026/source,present,present
992,Information Gathering in Decentralized POMDPs by Policy Graph\n Improvement,"Lauri, Mikko, Pajarinen, Joni, Peters, Jan",2019,1902.09840,candidate,anchor,Classical MAS and Game-Theoretic Foundations,openalex:dec-pomdp,4,0.92,http://arxiv.org/abs/1902.09840,1902.09840,papers_extra/multi-agent-triaged/0992_1902.09840,papers_extra/multi-agent-triaged/0992_1902.09840/paper.pdf,papers_extra/multi-agent-triaged/0992_1902.09840/source,present,present
